100.0000000000 92.5000000000 7.5000000000 
110.0000000000 85.0000000000 0.0000000000 
110.0000000000 115.0000000000 0.0000000000 
100.0000000000 107.5000000000 7.5000000000 

100.0000000000 92.5000000000 7.5000000000 
90.0000000000 85.0000000000 0.0000000000 
90.0000000000 115.0000000000 0.0000000000 
100.0000000000 107.5000000000 7.5000000000 

100.0000000000 92.5000000000 7.5000000000 
100.0000000000 100.0000000000 15.0000000000 
100.0000000000 100.0000000000 15.0000000000 
100.0000000000 107.5000000000 7.5000000000 

100.0000000000 92.5000000000 7.5000000000 
100.0000000000 100.0000000000 15.0000000000 
100.0000000000 100.0000000000 15.0000000000 
100.0000000000 107.5000000000 7.5000000000 

100.0000000000 92.5000000000 7.5000000000 
110.0000000000 85.0000000000 0.0000000000 
110.0000000000 115.0000000000 0.0000000000 
100.0000000000 107.5000000000 7.5000000000 

